round,time_limit,player,landmark,minutes_used,timing_tag,is_correct,player_Novice,player_Average,player_Expert,landmark_Glucksman Gallery,landmark_Honan Collegiate Chapel,landmark_Boole Library,landmark_The Quad / Aula Maxima,landmark_Brookfield Health Sciences Complex,landmark_Student Centre,landmark_Geography Building
23,15,Average,Glucksman Gallery,10.440765261020287,in_time,0,-0.007540281915925543,0.053850756953433214,0.07588016590872292,0.007608742049447259,-0.04884294285783043,-0.03589626882718966,-0.03817819079749943,0.012063254264218847,0.004211678177576304,-0.019103612164450744
24,15,Novice,Honan Collegiate Chapel,7.261190156751661,in_time,0,-0.019309257045548804,0.053850756953433214,0.07588016590872292,0.007608742049447259,-0.03737191646566598,-0.03589626882718966,-0.03817819079749943,0.012063254264218847,0.004211678177576304,-0.019103612164450744
25,15,Novice,Student Centre,11.102314498643636,in_time,0,-0.02499513514420545,0.053850756953433214,0.07588016590872292,0.007608742049447259,-0.03737191646566598,-0.03589626882718966,-0.03817819079749943,0.012063254264218847,0.009472296695446997,-0.019103612164450744
26,15,Average,The Quad / Aula Maxima,2.209595216427231,in_time,0,-0.02499513514420545,0.033561250507378376,0.07588016590872292,0.007608742049447259,-0.03737191646566598,-0.03589626882718966,-0.019130899031815293,0.012063254264218847,0.009472296695446997,-0.019103612164450744
27,15,Novice,Honan Collegiate Chapel,14.019743004896162,in_time,1,-0.023606094891997595,0.033561250507378376,0.07588016590872292,0.007608742049447259,-0.038709298196097516,-0.03589626882718966,-0.019130899031815293,0.012063254264218847,0.009472296695446997,-0.019103612164450744
28,15,Expert,Brookfield Health Sciences Complex,6.942053571471562,in_time,1,-0.023606094891997595,0.033561250507378376,0.08760144827931027,0.007608742049447259,-0.038709298196097516,-0.03589626882718966,-0.019130899031815293,0.0009223930289012881,0.009472296695446997,-0.019103612164450744
29,15,Average,The Quad / Aula Maxima,6.403305618450581,in_time,0,-0.023606094891997595,0.019865002734155347,0.08760144827931027,0.007608742049447259,-0.038709298196097516,-0.03589626882718966,-0.006265286231361852,0.0009223930289012881,0.009472296695446997,-0.019103612164450744
30,15,Expert,Brookfield Health Sciences Complex,7.7256235177079216,in_time,1,-0.023606094891997595,0.019865002734155347,0.09806278042213053,0.007608742049447259,-0.038709298196097516,-0.03589626882718966,-0.006265286231361852,-0.009025849254053132,0.009472296695446997,-0.019103612164450744
31,15,Novice,Glucksman Gallery,12.129806902567216,in_time,0,-0.027767759435346744,0.019865002734155347,0.09806278042213053,0.01146506707467025,-0.038709298196097516,-0.03589626882718966,-0.006265286231361852,-0.009025849254053132,0.009472296695446997,-0.019103612164450744
32,15,Average,Student Centre,11.57643964462797,in_time,1,-0.027767759435346744,0.025154195840614776,0.09806278042213053,0.01146506707467025,-0.038709298196097516,-0.03589626882718966,-0.006265286231361852,-0.009025849254053132,0.004752060616375632,-0.019103612164450744
33,15,Novice,The Quad / Aula Maxima,11.174863008313052,in_time,0,-0.03350684756688085,0.025154195840614776,0.09806278042213053,0.01146506707467025,-0.038709298196097516,-0.03589626882718966,-0.0008050201952868926,-0.009025849254053132,0.004752060616375632,-0.019103612164450744
34,15,Average,Honan Collegiate Chapel,8.03562195368316,in_time,1,-0.03350684756688085,0.0356341469987909,0.09806278042213053,0.01146506707467025,-0.048441670275619075,-0.03589626882718966,-0.0008050201952868926,-0.009025849254053132,0.004752060616375632,-0.019103612164450744
35,15,Novice,Brookfield Health Sciences Complex,7.442294847404105,in_time,0,-0.04510902149083158,0.0356341469987909,0.09806278042213053,0.01146506707467025,-0.048441670275619075,-0.03589626882718966,-0.0008050201952868926,0.001879264821329137,0.004752060616375632,-0.019103612164450744
36,15,Novice,Glucksman Gallery,13.009469772313421,in_time,1,-0.04151430209183903,0.0356341469987909,0.09806278042213053,0.008211348725384501,-0.048441670275619075,-0.03589626882718966,-0.0008050201952868926,0.001879264821329137,0.004752060616375632,-0.019103612164450744
37,15,Average,Honan Collegiate Chapel,8.312460733152074,in_time,1,-0.04151430209183903,0.04560969205524819,0.09806278042213053,0.008211348725384501,-0.057712137540127814,-0.03589626882718966,-0.0008050201952868926,0.001879264821329137,0.004752060616375632,-0.019103612164450744
38,15,Average,Honan Collegiate Chapel,5.102308970973458,in_time,1,-0.04151430209183903,0.0606786447924986,0.09806278042213053,0.008211348725384501,-0.07172567724519727,-0.03589626882718966,-0.0008050201952868926,0.001879264821329137,0.004752060616375632,-0.019103612164450744
39,15,Average,Student Centre,11.698531070833422,in_time,1,-0.04151430209183903,0.06561440548194108,0.09806278042213053,0.008211348725384501,-0.07172567724519727,-0.03589626882718966,-0.0008050201952868926,0.001879264821329137,0.0004962261443563461,-0.019103612164450744
40,15,Expert,Boole Library,7.167036129380987,in_time,1,-0.04151430209183903,0.06561440548194108,0.10916693168539367,0.008211348725384501,-0.07172567724519727,-0.04606014921735391,-0.0008050201952868926,0.001879264821329137,0.0004962261443563461,-0.019103612164450744
41,15,Novice,Glucksman Gallery,16.306322973653707,timeout,0,-0.041117598225473076,0.06561440548194108,0.10916693168539367,0.007851932950896283,-0.07172567724519727,-0.04606014921735391,-0.0008050201952868926,0.001879264821329137,0.0004962261443563461,-0.019103612164450744
42,15,Average,Honan Collegiate Chapel,12.203475354295643,in_time,1,-0.041117598225473076,0.06907065413492791,0.10916693168539367,0.007851932950896283,-0.07490489833439506,-0.04606014921735391,-0.0008050201952868926,0.001879264821329137,0.0004962261443563461,-0.019103612164450744
43,15,Novice,Honan Collegiate Chapel,9.36085052333559,in_time,0,-0.050422615372400593,0.06907065413492791,0.10916693168539367,0.007851932950896283,-0.066035486671589,-0.04606014921735391,-0.0008050201952868926,0.001879264821329137,0.0004962261443563461,-0.019103612164450744
44,15,Average,Honan Collegiate Chapel,11.90971925808453,in_time,1,-0.050422615372400593,0.07305634574425052,0.10916693168539367,0.007851932950896283,-0.06974942658027597,-0.04606014921735391,-0.0008050201952868926,0.001879264821329137,0.0004962261443563461,-0.019103612164450744
45,15,Expert,Glucksman Gallery,4.538468304266182,in_time,1,-0.050422615372400593,0.07305634574425052,0.1247013524403302,-0.006749178145866501,-0.06974942658027597,-0.04606014921735391,-0.0008050201952868926,0.001879264821329137,0.0004962261443563461,-0.019103612164450744
46,15,Novice,Student Centre,16.8393412212956,timeout,0,-0.05000738033874139,0.07305634574425052,0.1247013524403302,-0.006749178145866501,-0.06974942658027597,-0.04606014921735391,-0.0008050201952868926,0.001879264821329137,0.00013349209196439793,-0.019103612164450744
47,15,Expert,Boole Library,4.9474229329164485,in_time,1,-0.05000738033874139,0.07305634574425052,0.13924952405356542,-0.006749178145866501,-0.06974942658027597,-0.0592282571202427,-0.0008050201952868926,0.001879264821329137,0.00013349209196439793,-0.019103612164450744
48,15,Novice,Honan Collegiate Chapel,10.180698715368454,in_time,1,-0.042306911999152076,0.07305634574425052,0.13924952405356542,-0.006749178145866501,-0.07709585039850486,-0.0592282571202427,-0.0008050201952868926,0.001879264821329137,0.00013349209196439793,-0.019103612164450744
49,15,Expert,The Quad / Aula Maxima,9.517054729796467,in_time,1,-0.042306911999152076,0.07305634574425052,0.14686339935648796,-0.006749178145866501,-0.07709585039850486,-0.0592282571202427,-0.007880742008212288,0.001879264821329137,0.00013349209196439793,-0.019103612164450744
50,15,Expert,Student Centre,5.634459217584497,in_time,1,-0.042306911999152076,0.07305634574425052,0.1607840185038083,-0.006749178145866501,-0.07709585039850486,-0.0592282571202427,-0.007880742008212288,0.001879264821329137,-0.012330318074822419,-0.019103612164450744
51,15,Novice,Brookfield Health Sciences Complex,12.208678917004482,in_time,0,-0.046569523424865866,0.07305634574425052,0.1607840185038083,-0.006749178145866501,-0.07709585039850486,-0.0592282571202427,-0.007880742008212288,0.005659922693884335,-0.012330318074822419,-0.019103612164450744
52,15,Expert,Boole Library,4.228331318430305,in_time,1,-0.046569523424865866,0.07305634574425052,0.17654643562586686,-0.006749178145866501,-0.07709585039850486,-0.07317658531521012,-0.007880742008212288,0.005659922693884335,-0.012330318074822419,-0.019103612164450744
53,15,Expert,Brookfield Health Sciences Complex,6.243317242458549,in_time,1,-0.046569523424865866,0.07305634574425052,0.18950555309182013,-0.006749178145866501,-0.07709585039850486,-0.07317658531521012,-0.007880742008212288,-0.00611360842194361,-0.012330318074822419,-0.019103612164450744
54,15,Average,Boole Library,8.624921496176663,in_time,1,-0.046569523424865866,0.08252340415256408,0.18950555309182013,-0.006749178145866501,-0.07709585039850486,-0.08137352905507914,-0.007880742008212288,-0.00611360842194361,-0.012330318074822419,-0.019103612164450744
55,15,Novice,Glucksman Gallery,12.582036903718322,in_time,0,-0.050286151468121314,0.08252340415256408,0.18950555309182013,-0.0034901946004745974,-0.07709585039850486,-0.08137352905507914,-0.007880742008212288,-0.00611360842194361,-0.012330318074822419,-0.019103612164450744
